,dG,avg H
158,-2.9501326913607504,1.0384228182183197
159,-3.1697058594049,1.1666014608409634
160,-2.996294289156964,1.067483811833828
161,-2.757857099074357,0.9248517287949845
162,-3.996521782269923,1.628829509583936
163,-3.996521782269895,1.628829509583936
164,-3.2450204599557817,1.193171065322227
165,-3.2450204599558674,1.193171065322227
166,-3.2450204599558674,1.193171065322227
167,-3.2450204599558674,1.193171065322227
168,-3.054803765740928,1.084735918979521
169,-3.6691158869531075,1.440629141327301
170,-3.669115886953051,1.440629141327301
171,-3.8283124709750496,1.5342301805196428
172,-3.8283124709750496,1.5342301805196428
173,-3.8283124709750496,1.5342301805196428
174,-3.8283124709750496,1.5342301805196428
175,-3.8283124709750496,1.5342301805196428
176,-3.8283124709750496,1.5342301805196428
177,-3.8283124709750496,1.5342301805196428
178,-3.8283124709750496,1.5342301805196428
179,-4.844596713399311,2.037708038953285
180,-3.3959400191844513,1.2950392815976195
181,-3.3959400191844513,1.2950392815976195
182,-3.3959400191844513,1.2950392815976195
183,-3.3959400191844513,1.2950392815976195
184,-3.9294368235921127,1.6042434435855382
185,-3.9217336830962783,1.5982803914518402
186,-3.9217336830962495,1.5982803914518402
187,-3.9217336830962495,1.5982803914518402
188,-3.9217336830962495,1.5982803914518402
189,-2.9731391927381314,1.0340329785581546
190,-3.5451146748317512,1.3699103424646328
191,-4.245730101829025,1.7751819340995223
192,-4.392944977862015,1.8525589225135624
193,-4.8224974296526,2.0326329950458786
194,-4.822497429652658,2.0326329950458786
195,-4.822497429652658,2.0326329950458786
196,-4.822497429652658,2.0326329950458786
197,-4.822497429652658,2.0326329950458786
198,-4.342537099074178,1.8243116406087543
199,-4.34253709907415,1.8243116406087543
200,-4.34253709907415,1.8243116406087543
201,-3.293103600451502,1.218312322365291
202,-3.2931036004515306,1.218312322365291
203,-3.321524592187074,1.232949263091507
204,-3.321524592187103,1.232949263091507
205,-3.1132785866774952,1.114467217177364
206,-3.11327858667741,1.114467217177364
207,-3.11327858667741,1.114467217177364
208,-3.11327858667741,1.114467217177364
209,-3.11327858667741,1.114467217177364
210,-3.11327858667741,1.114467217177364
211,-2.583062167944689,0.7949874904154696
212,-2.5830621679446324,0.7949874904154696
213,-2.5830621679446324,0.7949874904154696
214,-2.7786767684955858,0.9147837402317819
215,-2.778676768495643,0.9147837402317819
216,-3.9086294957683663,1.580013827735109
217,-3.593258145905964,1.3978275519518388
218,-3.238799743702174,1.1884574064325029
219,-3.032247732682947,1.0713219513860106
220,-3.0322477326829187,1.0713219513860106
221,-3.3748646472834887,1.2690773380764366
222,-3.3748646472834887,1.2690773380764366
223,-3.3748646472834887,1.2690773380764366
224,-3.0505685040328103,1.0787001505955396
225,-3.050568504032782,1.0787001505955396
226,-3.44480277400524,1.3059475817830855
227,-3.235011313950224,1.1802520770077645
228,-3.235011313950196,1.1802520770077645
229,-3.3176601293772308,1.2315793859469104
230,-3.5739284489364134,1.3894256335384678
231,-3.561520459955716,1.390324271844534
232,-3.5653047023800184,1.3876694111450856
233,-3.647036933784904,1.4360970020111565
234,-3.322605308440614,1.2548091497679659
235,-3.3226053084405582,1.2548091497679659
236,-4.462819192738095,1.8677759074598423
237,-4.341167236815295,1.8118248233886745
238,-4.088014399349703,1.6881702456349927
239,-3.909304206512246,1.5835118391854284
240,-3.7105564930136263,1.467050876475075
241,-4.4065543442533235,1.8368776960628552
242,-4.150524041223036,1.7090951399835457
243,-4.150524041223036,1.7090951399835457
244,-3.2274885040329195,1.1677108081043022
245,-3.9889946748317873,1.6288608186570515
246,-4.3973398538951765,1.8383173829805262
247,-4.397339853895232,1.8383173829805262
248,-4.1769383111954985,1.7347918347871978
249,-4.419112470975165,1.860517375373994
250,-3.5307779806170743,1.3863678354924502
251,-4.048490101829145,1.674195153221405
252,-4.048490101829145,1.674195153221405
253,-4.048490101829145,1.674195153221405
254,-4.048490101829145,1.674195153221405
255,-4.048490101829145,1.674195153221405
256,-3.637101561884237,1.4289766205713483
257,-3.889718531581167,1.5779499199712517
258,-3.2892579255206162,1.1970642708825592
259,-3.847153903482052,1.5450410084205066
260,-4.370672526071644,1.8384695440463836
261,-4.370672526071644,1.8384695440463836
262,-4.043334068771428,1.6668037539428178
263,-4.0433340687713715,1.6668037539428178
264,-4.0433340687713715,1.6668037539428178
265,-4.029866410369067,1.6573548591966316
266,-4.029866410369067,1.6573548591966316
267,-4.576651534335952,1.9277220981205232
268,-4.576651534335981,1.9277220981205232
269,-4.569351258853885,1.9201081188436842
270,-4.569351258853885,1.9201081188436842
271,-3.847944371801504,1.5399692722306448
272,-3.847944371801532,1.5399692722306448
273,-3.872792581167943,1.551112435204541
274,-3.872792581167971,1.551112435204541
275,-3.872792581167971,1.551112435204541
276,-3.872792581167971,1.551112435204541
277,-3.169939964088087,1.0927469203622757
278,-3.4074417822698706,1.250071060699326
279,-3.4074417822698138,1.250071060699326
280,-3.4074417822698138,1.250071060699326
281,-3.4074417822698138,1.250071060699326
282,-3.4074417822698138,1.250071060699326
283,-3.4074417822698138,1.250071060699326
284,-2.971174674831758,0.9748532324461269
285,-2.9711746748317864,0.9748532324461269
286,-2.6034702671183254,0.7803372056890586
287,-2.6034702671183254,0.7803372056890586
288,-2.651712691360757,0.8099183244683953
289,-2.4038564930136204,0.6776102448983763
290,-2.9530829943910817,0.9835334476362779
291,-3.255319358027464,1.1620115023730404
292,-3.9140240412230014,1.5850835830390733
293,-3.9140240412230014,1.5850835830390733
294,-3.9140240412230014,1.5850835830390733
295,-3.9140240412230014,1.5850835830390733
296,-3.9140240412230014,1.5850835830390733
297,-3.7346405701486565,1.4788325487551497
298,-3.7346405701485423,1.4788325487551497
299,-3.7346405701485423,1.4788325487551497
300,-3.7346405701485423,1.4788325487551497
301,-4.5141601293773315,1.9095169566024977
302,-4.514160129377359,1.9095169566024977
303,-4.6413507629860655,1.9692816345213375
304,-4.641350762986177,1.9692816345213375
305,-3.9624846472837305,1.6301628682298708
306,-3.962484647283702,1.6301628682298708
307,-3.962484647283702,1.6301628682298708
308,-4.5882440963195,1.9434198687335709
309,-3.9624325260715807,1.6367031141015058
310,-4.146438311195567,1.7479228369603976
311,-4.146438311195567,1.7479228369603976
312,-4.146438311195567,1.7479228369603976
313,-5.099713297421459,2.1299766254605164
314,-3.374412691360732,1.2979614065452079
315,-3.3399526913609066,1.2717946625528551
316,-3.754408338743701,1.5348163759534788
317,-3.530727622490246,1.3965371635787838
318,-3.530727622490218,1.3965371635787838
319,-2.6577217822698174,0.8551850013317948
320,-3.1761906527933093,1.1714293712142927
321,-3.1761906527933093,1.1714293712142927
322,-3.0474010109200265,1.0920096037470735
323,-3.420634509542652,1.318282422563813
324,-3.4206345095426234,1.318282422563813
325,-2.9768091100936545,1.0564130392621665
326,-2.9768091100936545,1.0564130392621665
327,-2.9768091100936545,1.0564130392621665
328,-2.9768091100936545,1.0564130392621665
329,-3.2934967133994353,1.2432034285209532
330,-3.6570125811680327,1.461730697600389
331,-3.6570125811680327,1.461730697600389
332,-4.1183096610577925,1.715288605537509
333,-3.5186764930138286,1.3883494760916846
334,-3.5186764930137717,1.3883494760916846
335,-3.5186764930137717,1.3883494760916846
336,-3.5186764930137717,1.3883494760916846
337,-3.0840719751074346,1.1239363277437884
338,-3.070523986126716,1.1103912773387916
339,-3.3377840963196093,1.2800665439286694
340,-3.679423490258984,1.483124412573418
341,-3.679423490258898,1.483124412573418
342,-3.679423490258898,1.483124412573418
343,-3.0004270715261327,1.0688356371655903
344,-4.175881010920023,1.7328845596929434
345,-3.5736504324076748,1.4117708387838712
346,-3.0925882285509085,1.1121003198578023
347,-3.0925882285509663,1.1121003198578023
348,-3.0925882285509663,1.1121003198578023
349,-3.1745265205620115,1.1609079074193445
350,-3.6066170990743567,1.407031023858824
351,-3.1644825536199046,1.1305048493204255
352,-3.1644825536199046,1.1305048493204255
353,-2.9392261899836005,1.0034892837226819
354,-3.5072207354381253,1.3364569721730057
355,-3.626215611471196,1.4031454328270576
356,-3.941195501278401,1.5832666688106445
357,-4.336023600451966,1.7841011002888671
358,-4.336023600451966,1.7841011002888671
359,-4.336023600451966,1.7841011002888671
360,-4.336023600451966,1.7841011002888671
361,-3.7071397437026974,1.4635103001812997
362,-3.7071397437026974,1.4635103001812997
363,-3.7071397437026974,1.4635103001812997
364,-3.7071397437026974,1.4635103001812997
365,-3.5424082836475748,1.366815409906878
366,-3.273887071526474,1.214295114582269
367,-3.273887071526474,1.214295114582269
368,-3.273887071526474,1.214295114582269
369,-3.273887071526474,1.214295114582269
370,-3.469215886953464,1.3248094694681758
371,-3.469215886953464,1.3248094694681758
372,-3.174859523317167,1.133214269547714
373,-3.3995694406725083,1.270768511461697
374,-3.234708283647734,1.1644071238797833
375,-3.2347082836477057,1.1644071238797833
376,-3.2347082836477057,1.1644071238797833
377,-3.2347082836477057,1.1644071238797833
378,-3.1201308731794195,1.0979419963735682
379,-3.1201308731794195,1.0979419963735682
380,-3.1201308731794195,1.0979419963735682
381,-3.1201308731794195,1.0979419963735682
382,-3.0548054186339466,1.0630565444609588
383,-3.054805418633918,1.0630565444609588
384,-2.887917925521009,0.9652809882077965
385,-3.8765405701490474,1.5545049679072702
386,-3.516785418633873,1.3437670041551442
387,-3.7091904324079787,1.4583969180944858
388,-3.861233132132469,1.5416510033293451
389,-3.861233132132469,1.5416510033293451
390,-3.861233132132469,1.5416510033293451
391,-4.615826520562194,1.9215242244480257
392,-4.615826520562251,1.9215242244480257
393,-4.615826520562251,1.9215242244480257
394,-3.3104688897082037,1.1999100993461107
395,-3.3104688897082037,1.1999100993461107
396,-3.2643581459065274,1.171729219834494
397,-3.5429358869533867,1.3397624674669746
398,-3.2202583111958347,1.150046065651644
399,-3.2202583111957783,1.150046065651644
400,-3.6093367133996415,1.3814959429136806
401,-3.6093367133996987,1.3814959429136806
402,-3.674160625245434,1.4139164720829371
403,-3.674160625245406,1.4139164720829371
404,-3.674160625245406,1.4139164720829371
405,-3.674160625245406,1.4139164720829371
406,-2.7333410660167203,0.8856046208295727
407,-2.7333410660167203,0.8856046208295727
408,-2.7333410660167203,0.8856046208295727
409,-2.7333410660167203,0.8856046208295727
410,-2.7333410660167203,0.8856046208295727
411,-2.7333410660167203,0.8856046208295727
412,-2.7333410660167203,0.8856046208295727
413,-3.47778299439139,1.2986241097176097
414,-3.47778299439139,1.2986241097176097
415,-3.86153737455669,1.5274161197898433
416,-3.86153737455669,1.5274161197898433
417,-3.86153737455669,1.5274161197898433
418,-3.86153737455669,1.5274161197898433
419,-3.2910611762095807,1.1910741198168313
420,-3.2910611762095527,1.1910741198168313
421,-3.2356449778624214,1.1559831899564894
422,-4.398817705135173,1.8191121821862477
423,-4.398817705135173,1.8191121821862477
424,-4.363711313950573,1.8035461896142237
425,-4.363711313950603,1.8035461896142237
426,-4.666578035713683,1.9381475707022962
427,-4.666578035713683,1.9381475707022962
428,-3.305470873179189,1.209365526232772
429,-3.3054708731792743,1.209365526232772
430,-3.3054708731792743,1.209365526232772
431,-3.3054708731792743,1.209365526232772
432,-3.3054708731792743,1.209365526232772
433,-3.3054708731792743,1.209365526232772
434,-3.3054708731792743,1.209365526232772
435,-3.375265583923067,1.2522017108572578
436,-3.3752655839230385,1.2522017108572578
437,-3.5871174296530626,1.3749123268338548
438,-3.810919358027718,1.5020277988963326
439,-3.8109193580276894,1.5020277988963326
440,-3.1731383111957143,1.129358384241064
441,-3.1731383111957143,1.129358384241064
442,-3.1731383111957143,1.129358384241064
443,-3.4224625536199373,1.2705020764597508
444,-3.4224625536199653,1.2705020764597508
445,-3.4224625536199653,1.2705020764597508
446,-3.4224625536199653,1.2705020764597508
447,-4.2165447023803315,1.722963937897831
448,-4.216544702380362,1.722963937897831
449,-3.940835005410605,1.575290593989917
450,-4.2807234351627415,1.758391847056759
451,-4.28072343516277,1.758391847056759
452,-3.9884932974217406,1.6043150537057527
453,-3.9884932974217406,1.6043150537057527
454,-3.9884932974217406,1.6043150537057527
455,-2.94698156188457,0.9999857681114845
456,-2.94698156188457,0.9999857681114845
457,-2.94698156188457,0.9999857681114845
458,-2.7499471266229136,0.8791964299913629
459,-2.7499471266228284,0.8791964299913629
460,-2.9425925811682987,0.9949891308350394
461,-2.9425925811682703,0.9949891308350394
462,-2.9425925811682703,0.9949891308350394
463,-2.9425925811682703,0.9949891308350394
464,-2.9425925811682703,0.9949891308350394
465,-3.3384385866779103,1.2294219134624507
466,-4.507615721664166,1.881144736411476
467,-5.3153727464575695,2.192083425639017
468,-5.315372746457598,2.192083425639017
469,-4.624910267118737,1.9307667074417265
470,-4.624910267118708,1.9307667074417265
471,-4.624910267118708,1.9307667074417265
472,-4.968414950314298,2.0742701714064014
473,-5.185892856650469,2.1510227002524682
474,-5.1858928566505815,2.1510227002524682
475,-4.076317099074771,1.6467233030267927
476,-3.0917876224908127,1.080481259149621
477,-2.7771065205624272,0.9105620420511237
478,-2.77710652056237,0.9105620420511237
479,-2.925464096319871,0.9925182892381598
480,-2.819494509543091,0.9271690186620523
481,-2.415331313950816,0.6961667417937577
482,-3.1129743993502643,1.0910470605587017
483,-3.1129743993502643,1.0910470605587017
484,-3.1358934627111523,1.1080261055035074
485,-3.1358934627111523,1.1080261055035074
486,-3.1358934627111523,1.1080261055035074
487,-3.1358934627111523,1.1080261055035074
488,-2.595299192738679,0.8063376184779663
489,-2.595299192738679,0.8063376184779663
490,-2.595299192738679,0.8063376184779663
491,-3.6221507078901993,1.3975119510509877
492,-3.6221507078902566,1.3975119510509877
493,-3.251218917256608,1.1812100143653625
494,-3.0994508731794497,1.0930410020143868
495,-3.0994508731794213,1.0930410020143868
496,-3.0994508731794213,1.0930410020143868
497,-3.0994508731794213,1.0930410020143868
498,-2.7056261899838603,0.875224507135931
499,-3.1798854737303657,1.1362660876013668
