M_AMI,M_SLR,AVG_pi,pi_initial
-0.12284284271856961,-0.0004816782235778946,-0.01112557968929631,0.1117172630292733
0.1697622645204988,-0.0002149613922986001,0.003659650973292476,-0.16610261354720632
-0.03281261101474213,0.0007044263374210983,-0.0016015361671675847,0.031211074847574544
-0.0668059239544645,0.0001298752062368486,0.009519193881937968,0.07632511783640246
0.09209835208785859,6.926679441920255e-05,0.01082269256429426,-0.08127565952356433
-0.025402641340735582,-0.0008186477248819428,-0.0021003339901790293,0.023302307350556554
-0.17689169353179438,-0.00017439407949765986,0.0023580688109771978,0.17924976234277157
-0.019683592164521292,0.0002226429723141781,-0.011422761278231774,0.008260830886289516
-0.060322816191104744,0.0002628379662347646,0.009023045549442483,0.06934586174054723
0.10888341080101101,-0.00023010670228139186,-0.049536140581144236,-0.15841955138215524
0.18404767441208217,0.00021527365609450428,0.00756599804786,-0.17648167636422216
0.08758495153021885,-0.0005263154709071846,0.007987822106535657,-0.07959712942368319
-0.2182751870034131,0.0001646072903656426,0.006258601613840904,0.224533788617254
0.02967897333394031,-5.2497679613857475e-05,-0.008008281996325904,-0.03768725533026621
-0.12470531974606712,-0.0005236291106670398,-0.01966315710934637,0.10504216263672075
0.04481777841287157,-3.639721623479636e-05,-0.011566727545527152,-0.05638450595839872
0.15558679767185196,-0.0019876639618831788,0.007791299262904198,-0.14779549840894776
0.03542550060939759,-0.0007889342180530061,-0.015516134145621264,-0.05094163475501885
0.06130724786274009,0.0004258288319785928,-0.003998705246881114,-0.0653059531096212
-0.18629202406714251,0.0003541774406161807,-0.011047817627442452,0.17524420643970007
-0.19163044759632078,0.002377187823154442,0.0025034214742874748,0.19413386907060826
0.11281450741346905,-0.00034974932277260807,-0.000986095238293858,-0.11380060265176291
0.07513763932096845,0.002618815943033024,-0.013190854708535066,-0.08832849402950352
-0.15117717163432445,-0.004190551906031139,0.04757087707975504,0.1987480487140795
-0.07747938646654759,5.7259654965994055e-06,-0.0033343334628859202,0.07414505300366167
0.020619718574260485,0.0001976875167359976,0.0057101843986759075,-0.014909534175584577
0.03815328495160879,-0.0021785605767509673,0.023054386571470065,-0.01509889838013872
0.2354420018463086,0.00023091702791705292,0.0026867697453428602,-0.23275523210096574
-0.06031850987842431,-0.0007458096381925068,0.0017586956911279116,0.06207720556955222
-0.10912228078501676,7.248532765678976e-05,0.005069797439613935,0.11419207822463069
0.1961388926269698,-0.0032182626374228115,-0.02031242616175925,-0.21645131878872903
0.17512079550091436,-0.0004920218736156122,-0.011723757728964793,-0.18684455322987914
-0.125707217615143,0.000725395211654586,-0.01755290699558885,0.10815431061955415
0.04709237765726168,0.0005242506021620308,-0.001619848381882535,-0.04871222603914421
-0.031397912356025515,0.0001531698524047975,-0.004430935119322031,0.026966977236703483
0.019400033816223697,0.00011360820672642949,-0.002928992851689225,-0.02232902666791292
-0.25131823447262736,0.0009854393821585113,-0.004393046004275566,0.24692518846835176
0.12636304649534974,0.0005581196248152469,0.009928819637986532,-0.11643422685736321
-0.01158758740448577,0.005027546227957123,0.0020375026776324693,0.013625090082118239
0.055458001045771484,0.0006572547544386448,-0.0008305646749043617,-0.056288565720675844
-0.003051372306209171,-5.501575521575712e-05,0.000593415477074962,0.003644787783284133
-0.24980264753110318,3.571373228687439e-05,0.0029183813236607053,0.2527210288547639
-0.05995529728699218,0.0035658025673150043,-0.003703380366246632,0.05625191692074555
0.05813671473852372,-0.0017992384085632586,0.021441593693276497,-0.03669512104524723
0.03743122487562216,2.366948912826966e-05,0.009687422915777268,-0.02774380195984489
0.1587916023146908,0.00021793941147148777,-0.00913866924979124,-0.16793027156448204
-0.17044230488912224,-3.848135890043626e-06,0.002062974750842603,0.17250527963996484
-0.14106452890471527,0.0005515881583271999,0.002614865744229445,0.14367939464894472
0.038720753284959414,-1.992787421680763e-05,0.0020786416111926724,-0.03664211167376674
0.042717926533460265,-0.00039501808393216267,0.004001836189770927,-0.038716090343689336
0.07204575589991585,-4.8316552229676487e-05,-0.004719960587655584,-0.07676571648757144
-0.07960024862960324,0.00016014954552162386,-0.0053977260754475434,0.0742025225541557
0.14097440208289264,5.8868283104120624e-05,0.008030575711927258,-0.13294382637096538
-0.12211155158932965,1.6011170930708467e-05,0.004823754091044886,0.12693530568037453
-0.05737695902610896,-0.0018049745528686103,-0.016193034573474492,0.04118392445263447
0.04014216873043948,0.0005398209209584804,0.010554863998527541,-0.029587304731911936
0.04107826121235848,0.00917324603738062,-0.0024308881694414253,-0.04350914938179991
-0.05753803656453165,-1.8123489252046234e-05,-0.000870414582697226,0.05666762198183443
0.08794197676359185,0.0023178422413944536,0.0007749339689226114,-0.08716704279466923
-0.09119152098810614,-0.001309780739156485,-0.014278499177699215,0.07691302181040692
0.028961235990069997,-0.0004917602616144867,0.002089443013602502,-0.026871792976467496
-0.05745055978171405,-0.00015423242881369307,0.01818526122254391,0.07563582100425796
0.01351774486745484,4.509051988689686e-05,0.001321099472850324,-0.012196645394604516
-0.053602915553661735,-0.0007118001998963051,9.013712865271497e-06,0.053611929266527004
-0.011062194028813503,1.3905891822975816e-05,-0.0023894913986016782,0.008672702630211825
-0.11165565155022364,6.559205225580528e-05,-0.0026503537905902845,0.10900529775963336
0.008149601834913124,0.00014402681151445427,0.0040599591891662705,-0.004089642645746854
0.03286963136622116,-0.0005993987853879813,0.010467803220691917,-0.022401828145529247
-0.0036058794224181415,1.2362284583977719e-05,0.00040965716207678684,0.004015536584494928
0.187725723756487,0.0003052681515373727,-0.004940501342185917,-0.1926662250986729
0.15019664919790573,-0.0005116952894123268,-0.005152939409651868,-0.1553495886075576
-0.04351927826667579,-0.0007717227585436914,0.018355293101748653,0.06187457136842444
0.06015968522267325,-0.0018812633375489623,-0.007662778305727712,-0.06782246352840096
-0.04426863174004769,-2.969969417746611e-05,0.02883835002321689,0.07310698176326458
0.0037240988924094488,6.76388019874781e-05,0.01087589058773203,0.007151791695322582
0.04531962913705006,0.0035031176680519263,-0.03293154603169953,-0.07825117516874959
-0.12887400978556934,0.006750214260476286,0.0156799106435969,0.14455392042916623
0.11969441353587282,-3.562661443699384e-05,-0.0008295610221585278,-0.12052397455803135
0.001050748562481059,-5.016731759824254e-06,-0.005673510867626215,-0.006724259430107274
0.1021298194353116,-0.00044012894841745815,-0.005619699662009574,-0.10774951909732118
0.13131112843924372,-3.711344994776148e-05,0.00786843430224713,-0.1234426941369966
0.001161827484995005,0.000720373108417746,0.009445688453963617,0.008283860968968612
-0.041088734627818015,3.2417540802858473e-05,0.0017919259892761013,0.04288066061709411
0.026947383419952828,8.473044489773399e-05,0.0021237640924697343,-0.024823619327483094
-0.04960925560917694,-0.00037096673688720195,0.026300680612866827,0.07590993622204377
0.013348916922111062,-0.0010182181689803607,-0.0081132377551801,-0.02146215467729116
0.12057925883274061,-0.0019594740157480627,-0.0017588374995532157,-0.12233809633229382
-0.008088834679832207,-0.00020208895741090658,0.0021309314292321142,0.010219766109064322
0.11602943233643126,-0.0008849795407776969,0.010933548428986134,-0.10509588390744512
-0.020076246880592057,0.0001760228818141895,-0.0005346830407067588,0.019541563839885298
0.029483080893013935,5.897838377209078e-05,-0.004225740058169996,-0.03370882095118393
-0.1345813106840996,-0.00036547995403937326,-0.02294754616884463,0.11163376451525497
-0.2643439504643029,-1.7848977558253397e-05,0.0053009998346537105,0.26964495029895663
0.14403053636472063,0.0002059349967571619,-0.003920860276063027,-0.14795139664078366
-0.037436179292506144,-0.002964700895534749,0.018062565572086957,0.0554987448645931
0.1180135273807406,0.0018805972783073244,0.019599789930334774,-0.09841373745040582
-0.12650696523312113,0.0007223707919160757,-0.008828861477459827,0.1176781037556613
-0.012392421387356568,0.000689557343355987,-0.0023753141288717196,0.010017107258484849
-0.08097037236396723,-0.00014283980882440642,0.002793489602738102,0.08376386196670534
0.007906021679981926,-0.00030904151400846814,-0.0008618018650856978,-0.008767823545067624
-0.10786730033449171,6.267626882563487e-05,-0.0029553012785341224,0.10491199905595759
0.03928714335920375,-0.0009413839056236352,-0.019224436394749658,-0.05851157975395341
-0.12418805315853819,0.0003879644530665915,-0.007627305078275168,0.11656074808026302
-0.19057651607877224,-0.00014518667045457215,-0.007104457875665607,0.18347205820310664
0.01844879727893765,-0.0006406748948923005,-0.005207469262241422,-0.023656266541179072
0.0298032233887026,-0.0012958877911662117,-0.008170266344465276,-0.03797348973316788
-0.018816271146162612,0.0001721075223022402,0.009487747759008071,0.02830401890517068
0.027499959692331866,-0.00013502505501865954,0.0001975794703404846,-0.02730238022199138
0.1603905859725779,0.004734693081082323,0.007852543110863338,-0.15253804286171457
-0.01119508913229613,-9.418252045380802e-05,-0.006798098947695009,0.004396990184601121
0.08546461787406848,0.00026576391715833525,0.0005543169821946622,-0.08491030089187382
-0.02677087830934529,2.6733848489282506e-05,-0.0075823729410792965,0.019188505368265996
-0.10559550252387445,0.00018358793934977925,-0.008230408467498476,0.09736509405637597
-0.10054776560059568,0.000612163607969174,-0.005648656434516191,0.09489910916607949
0.1066503233026073,0.0006338983425670419,-0.003911259861515068,-0.11056158316412237
-0.059906357269886364,0.00021273856861893172,-0.004204724841332855,0.055701632428553506
-0.08277904810386337,-0.0003520260883991395,0.014891797495506284,0.09767084559936966
-0.04014745767689133,-0.00038943125474989986,0.008991574144866395,0.049139031821757724
0.009066938292835289,4.091859270755849e-05,0.00864548237401506,-0.00042145591882022894
0.0644647113465924,-0.0005457639940662303,0.008612799357297288,-0.055851911989295115
0.1399464639134204,1.2919081907452115e-05,0.006780321443624448,-0.13316614246979594
0.01739753351747888,-0.00043037054183097675,-0.011937249006983432,-0.02933478252446231
0.13632218759370812,5.9533935229724577e-05,-0.005535784663758524,-0.14185797225746666
-0.15381852427564183,-0.002733302537175137,-0.01652677373453264,0.13729175054110918
-0.10768254672435221,0.005103095965834372,0.01454984287364788,0.12223238959800009
-0.0700621603726852,-0.00045337783698914784,0.009178131172709712,0.07924029154539491
-0.08260297837361272,0.00014470865609748346,0.001087852837871002,0.08369083121148371
-0.15387128833792268,0.002355318275107221,0.0043468978590978,0.1582181861970205
0.02815586293923384,-0.0003643350967543693,-0.005648508877428891,-0.03380437181666273
-0.0489096490203274,-0.002115238586779655,-0.0005355130409366046,0.048374135979390796
-0.10808814324035405,1.9590039395498623e-05,0.002784030539510358,0.11087217377986441
0.08854990780520183,3.367853281158649e-05,0.003923985233381283,-0.08462592257182056
0.07413305542124672,-9.2814625067502e-05,-0.001027916058140311,-0.07516097147938704
-0.03869179302267182,0.0005933460022702239,-0.0036293035055671784,0.03506248951710464
-0.07583010277354878,0.00018660881416296727,0.007890725572799755,0.08372082834634853
0.09041758277333455,0.0004088865213549035,-0.011170531542835907,-0.10158811431617046
-0.01877083255475121,-6.668542577295514e-05,0.003643432800299638,0.02241426535505085
-0.06358552116077483,0.00036351008209762703,-0.0037548877585063738,0.059830633402268456
-0.08017213216643833,8.610587759528857e-05,0.0023345734990218637,0.08250670566546019
0.03495174218510922,0.0007104860304102286,0.005440215810888483,-0.029511526374220737
0.04277623675001766,0.0006064256087317806,0.009870952852947248,-0.03290528389707041
0.04094906944638147,0.00019871626255167456,0.01319066711966623,-0.02775840232671524
-0.030474284332891306,0.00034125259674940977,0.008352516341442854,0.03882680067433416
-0.07352237695241916,-8.226681942106669e-05,0.009915866209603427,0.08343824316202259
-0.18224162635133775,0.0005299250689614779,-0.011727077649522953,0.1705145487018148
-0.1282597942720934,8.239032895122839e-05,-0.001452535992898508,0.1268072582791949
-0.022672991298230333,0.0009056525956158717,-0.017212571238781105,0.005460420059449229
-0.09796205638338007,4.5109465483424e-05,0.0007396334284247574,0.09870168981180483
0.14008692781828475,-1.5831334030019273e-05,0.001907574093654071,-0.13817935372463067
-0.05661397807039033,-0.0007082545762548314,0.0016765707533587353,0.05829054882374907
0.09804756952679496,1.5901869057938022e-05,-0.0025039860739605284,-0.10055155560075549
-0.1285668325470016,0.000169469439999996,0.0039030324620547047,0.1324698650090563
0.10689557869435223,-0.008475646374635317,-0.0025637703908094004,-0.10945934908516164
-0.07412929970944537,-0.0001941625275221898,-0.004757443969498911,0.06937185573994646
-0.14046801430124561,0.00014839918063875814,-0.02162564829370088,0.11884236600754472
0.002927423116002064,4.268695791626938e-05,0.005494835970316841,0.0025674128543147767
-0.09356614563226184,0.00014049866893023048,0.04873833242456691,0.14230447805682875
-0.22105612278802464,-9.340169458661824e-05,-0.014600136552452953,0.20645598623557168
0.01515029242527474,-0.0007478801120319871,0.0013999635485123045,-0.013750328876762436
-0.08230464176045728,-3.4338702728168484e-05,0.005926308271357303,0.08823095003181458
0.027053576379779832,-0.002571719975631844,-0.022746399738523864,-0.049799976118303696
0.029436454058807425,0.00010138859742865876,-0.008641576773748749,-0.038078030832556176
0.17558288048496778,0.0019133964667885227,-0.03201895670486514,-0.2076018371898329
-0.03941540096600405,0.0004226968872720471,-0.00779603808391431,0.03161936288208974
0.14780192274438084,-0.0024610565197258497,0.02522007150042452,-0.12258185124395632
-0.14654725874289748,0.00947341633248626,-0.04104476322150138,0.10550249552139611
-0.13233913664365934,-3.5314313796559606e-05,-0.011735209441696318,0.12060392720196303
0.019403176959353265,0.00020367967364380414,0.008702451326779841,-0.010700725632573424
-0.12579961288412128,-0.00028452400416814774,0.005490378841173135,0.1312899917252944
-0.25992857095415506,-0.0011092428564561355,0.04776348001418284,0.3076920509683379
-0.1801542060613329,-0.0005063750812870336,0.01036743274923705,0.19052163881056994
-0.13163910162728767,-0.00020095293129605724,0.004687433416728885,0.13632653504401657
-0.05973236801814892,-0.0003804455836409354,-0.003282084462674585,0.05645028355547434
0.11881345521119786,-0.0011295899222151262,-0.025101268627988022,-0.14391472383918588
0.06813559329151742,0.0002462933493465188,-0.006308290188537997,-0.07444388348005541
-0.061848026764807544,-0.004210546647512117,-0.008651854623179264,0.05319617214162828
0.1155709827485018,0.0008874566937985252,-0.007907288852539492,-0.1234782716010413
0.043305446757384514,3.650409052858972e-05,-0.009392120988464456,-0.05269756774584897
0.08782507355952983,-0.0004978369630989302,-0.008602600364297584,-0.09642767392382741
-0.005480551865679721,0.0016926597289068036,0.008816387461029857,0.014296939326709578
-0.035579126140646074,0.0007470373205076656,0.0003411103393367775,0.03592023647998285
-0.07193660287057499,0.0008282677124322343,0.004831927505062092,0.07676853037563708
-0.29033736776662356,-0.0004761570555263065,0.0062949644872651095,0.2966323322538887
0.14679318206727646,-5.713590956071049e-05,0.0038669181696531917,-0.14292626389762325
0.024580162714664025,0.000593577114496203,-0.0023259900959851213,-0.026906152810649148
0.006395178957665601,-0.00284855884516494,0.009926084974742623,0.0035309060170770224
0.03273385011939585,0.00010683227695878765,-0.015230449035114174,-0.047964299154510025
0.08396361265708306,-0.00011062884082373876,0.01098157571062419,-0.07298203694645887
-0.07501646482315276,2.8382972381391903e-06,0.0067755244493517665,0.08179198927250453
-0.03987708593819317,-0.00044236066785169613,0.023906053431370016,0.06378313936956319
-0.017996400237545312,-0.0008655363050330881,-0.01567606515116268,0.0023203350863826317
-0.15814833427090566,-7.899147914987121e-06,-0.006575903303272561,0.1515724309676331
-0.09387964228954984,-0.00023225042157136775,-0.005888889815955332,0.0879907524735945
-0.0031382012018896727,-0.00019602147427498582,-0.0018455699629160401,0.0012926312389736328
-0.0662986364002103,0.0008800081876471813,0.0015320510994162957,0.0678306874996266
-0.06391801661253049,0.001380285243154911,-0.015253249438896985,0.048664767173633515
-0.16970288287125643,1.986550567961611e-06,-0.007528100263301176,0.16217478260795526
0.07978826783837203,3.4354148945288344e-05,0.004284089614288475,-0.07550417822408356
-0.09392824033968535,0.0003801126690945696,-0.008072906396435445,0.0858553339432499
0.04646258781023149,0.00017268379583055716,-0.004401062041117483,-0.050863649851348974
0.1158612980536057,0.0003400697482726821,0.010435025040183872,-0.10542627301342183
0.023132180738254418,1.747512664836678e-05,-0.006363557097044451,-0.02949573783529887
-0.08566225980459649,0.0016691340931374913,0.006423439708358948,0.09208569951295544
0.05423224363054634,-3.966544239067228e-05,0.009207028369373794,-0.04502521526117254
-0.09915575591855987,0.0038450674353998544,-0.006147537990329384,0.09300821792823048
-0.00598720932505899,-0.0012598562557868652,-0.011413415094536281,-0.005426205769477291
-0.02188803950728115,3.1475813899170193e-05,-0.0014892792627990738,0.020398760244482075
0.1258067859256751,-0.00012166868194389208,0.0025803378537232057,-0.12322644807195188
-0.18174655700143627,-0.000348213530293774,-0.009459651762358657,0.1722869052390776
-0.003970035186212057,4.752463191798513e-05,-0.0006346911926243228,0.003335343993587735
-0.08598876046656637,0.00034312011201806744,-0.004803556361355618,0.08118520410521075
0.014518193048068125,0.00020552903991212477,-0.0072810890543998285,-0.021799282102467954
0.0537274441533946,-8.475873766405067e-05,-0.026745364362896595,-0.0804728085162912
-0.0023180937823241107,0.0015944712190132544,-0.0024197988494915577,-0.00010170506716744727
0.0261441929886157,0.000567031744255772,-0.007385043644674309,-0.03352923663329001
0.0034807300320165626,0.0017440317699387547,-0.004171750207645105,-0.007652480239661668
-0.11469420095924088,-0.00024615656823337407,-0.010568594238638707,0.10412560672060217
0.24093625457358037,-0.00028261550110005604,0.010979502327911547,-0.22995675224566883
0.16732771057357226,0.00013614966783152049,0.0009321938925367303,-0.16639551668103553
0.17684774235536269,-1.584102688631639e-06,0.005216106784297974,-0.1716316355710647
0.010814568892962065,0.00015444219252744881,0.00027319686409639103,-0.010541372028865674
0.08455250556126304,-2.057671398211957e-06,-0.008079856038032032,-0.09263236159929507
-0.11446748351843919,0.001044973367245703,-0.024258339370897348,0.09020914414754184
0.12481346170767055,-0.0005016445019827913,-0.0003608836448614545,-0.125174345352532
-0.0015329587559990802,-0.0009021411106371158,-0.006023793624204695,-0.004490834868205615
-0.1397543509980386,-0.00021435573878229652,0.010309266955680787,0.1500636179537194
-0.17022671840427422,-0.0005763805476091863,-0.006045965843201561,0.16418075256107267
-0.16772822074024155,0.0026820581560159404,-0.006272430328801115,0.16145579041144043
-0.104083571903362,7.01150499554679e-05,0.0029859492249668675,0.10706952112832886
-0.15486739086254392,-2.6404640156250972e-05,6.0675580116756625e-05,0.1549280664426607
0.025736367462627384,-5.457276319878594e-05,-0.0017730576050632094,-0.027509425067690593
0.12697273975584042,-0.00025938220175798993,0.00017130962656765637,-0.12680143012927275
0.026561899143740637,-0.0014854630804372539,-0.01157842784352596,-0.0381403269872666
-0.02347792797280356,-3.334085926047301e-06,0.00533345592338072,0.02881138389618428
-0.06984303946833517,-0.0044647183874356984,0.0189390012237993,0.08878204069213447
-0.08904889456482326,2.5389484001617207e-05,-0.010450758736149451,0.07859813582867381
0.07714125774091787,-0.0002957032554829003,-4.887152048047379e-05,-0.07719012926139834
0.07149384550641752,0.0002171466564027838,-0.024768017914182264,-0.09626186342059978
-0.0020037220429573797,3.3688846581732525e-05,0.0008344057461275511,0.002838127789084931
-0.004724901134860734,-1.503947101986824e-06,0.03061650828185192,0.035341409416712655
0.11949751925893536,-0.0008479997627722693,-0.005122727005706995,-0.12462024626464235
0.08355602844316017,7.483726975856111e-06,-0.009008897831703057,-0.09256492627486322
-0.053915079950630426,-0.0001958952026240384,-0.00217248191258045,0.051742598038049974
-0.0789466968299222,-7.130053215823253e-05,0.007654338921812965,0.08660103575173517
-0.10247689332956095,-0.00022518652853613887,-0.02477326084345964,0.0777036324861013
-0.12493340149079729,-0.00043558903352145016,-0.0005310829657285245,0.12440231852506876
0.004571231663503442,-2.5373678860038793e-05,-0.015762970114871162,-0.020334201778374604
0.11325113160548259,-4.8330899897279855e-05,-0.0039373926353268715,-0.11718852424080946
0.23709046422035107,-7.188785382682523e-05,0.0005430633459736908,-0.23654740087437737
-0.011198044991683767,-0.00011215270426829,0.0009160869914555368,0.012114131983139305
0.08095732199454758,-0.0002656895507947425,0.005079681882892819,-0.07587764011165476
-0.11740886619950185,-0.00047841498816374503,0.011059543540936674,0.12846840974043852
0.15332901149841613,0.00016058698995702057,0.003568946926612453,-0.14976006457180369
-0.10335586262862335,0.00012205551273705303,0.0012762527350675575,0.10463211536369091
0.031289327213378085,-0.00013756170470336892,-0.024802566645131214,-0.0560918938585093
-0.02916258217670914,3.799706341030673e-05,0.002319604815559145,0.031482186992268284
0.014353755820061091,-0.0012612549139174888,0.010689157698203423,-0.0036645981218576687
-0.11768861114911859,0.0005684768734913922,-0.008764481773622228,0.10892412937549636
0.11991667214840426,0.00016942610002153617,-0.0003915531315497859,-0.12030822527995405
-0.003867719253059258,1.2712534635355126e-05,0.005064402082512985,0.008932121335572243
0.08774576458240685,-0.003797532102477219,-0.008636860125693865,-0.09638262470810072
-0.059984870453713604,0.00017020165454491093,-0.009990235048061718,0.04999463540565189
0.07774109808470546,-0.00010501029284347432,-0.012891225601063492,-0.09063232368576896
-0.008035435282663617,-4.773867207324355e-05,-0.005770583484800707,0.0022648517978629107
-0.10607254983965743,-0.0004452650819985276,0.012717054859929926,0.11878960469958735
0.024209167158707294,-0.0003350024960093743,-0.020083369236869937,-0.04429253639557723
-0.08480269078968959,0.004611117298942372,0.005315785203568815,0.09011847599325841
-0.13500946518530207,-5.859588635244804e-05,-0.0045666817039094,0.13044278348139268
0.03922211879982305,-2.459811328696831e-05,0.00457524678315225,-0.0346468720166708
-0.28153850874045216,0.0004198297920153261,-0.0007617075870074864,0.28077680115344467
0.05040962056272368,3.546453916179058e-06,-0.0020877777412811093,-0.052497398304004794
0.2351079884548529,-0.00021028051075181324,-0.010184348801745378,-0.24529233725659827
0.045125622959691095,0.00017360811625561316,-0.004230124361165261,-0.049355747320856354
0.01059496365172342,9.079113687135388e-05,0.0056560782716521905,-0.00493888538007123
0.15657773206646836,-0.0010105618233276212,0.013398055924419953,-0.1431796761420484
0.0742007506014441,0.001079758682811328,0.011178245057802252,-0.06302250554364185
-0.07909466940651136,-1.9311244218423992e-05,-0.018416826423248926,0.06067784298326243
0.19426220298517083,0.0008751060389024363,-0.008014102503685398,-0.20227630548885622
-0.030875497283577604,0.001903183183142716,0.019120258646752274,0.04999575593032988
-0.04122710240850582,-0.004557323008301499,-0.028841144894228798,0.012385957514277023
0.16393575055571494,0.0002592380533557115,-0.0009346893291195163,-0.16487043988483446
-0.19478944334123152,-1.8442968357584485e-05,0.0013208725879926878,0.1961103159292242
0.01661483374527145,-0.0005277820240306364,-0.005690403685394594,-0.022305237430666047
-0.04990991997573044,-0.00014404442207139955,-0.002247502735513689,0.04766241724021675
0.06007385956301825,0.00013985990060598144,-0.008658313489305377,-0.06873217305232363
0.07687557126629802,-0.011186804999021168,-0.0028901176415976797,-0.07976568890789569
-0.10441747135941717,-0.000683081895534219,-0.01165278127001055,0.09276469008940663
-0.05856019995349112,-0.0005883721351937739,0.007253252871788775,0.0658134528252799
-0.045443863544289795,-0.00044249519783051504,-0.002511147470075096,0.0429327160742147
0.06556067186584646,0.0002646399509372169,0.012120482726733134,-0.05344018913911334
0.09337108327482199,-0.00024231499689575666,-0.00301388562964594,-0.09638496890446793
0.001091462728474801,-0.00021425191753279791,0.006755636029070264,0.005664173300595463
-0.0981940605665685,-0.0002617700378585926,-0.007632886022014231,0.09056117454455427
-0.05614836204465314,-0.00026374507793708096,0.014576931944827697,0.07072529398948084
0.06919559022206245,-0.0064060094434209465,0.03152432766769866,-0.03767126255436379
-0.10908299467554665,-0.00010134025521257837,0.009387729873886327,0.11847072454943297
-0.18472194642749692,4.9957475528055175e-05,-0.004784631590728426,0.1799373148367685
0.0684007461839701,0.001922823927150314,-0.005624709659922389,-0.07402545584389249
0.05934053095881421,-9.829250016845205e-05,-0.014027964469147296,-0.0733684954279615
0.04405602951746831,-3.0092448807407504e-05,0.008023979144477106,-0.0360320503729912
-0.030398902340843317,0.00206496239121576,-0.013382776169258613,0.017016126171584704
-0.06327548576252656,-0.0016893453685095986,0.0011991449348432914,0.06447463069736985
-0.16165447675336725,-1.930939637504887e-05,0.008541157689251302,0.17019563444261857
-0.11682821970660925,0.0002503723023762299,-0.023508047442777,0.09332017226383225
-0.019180193115000237,0.0007413806038733677,-0.0033674071955927306,0.015812785919407508
-0.010822014790423523,-0.0005537541036724725,0.01791362430181751,0.028735639092241035
0.04267767402333257,2.3925852258079168e-05,0.002645263467300823,-0.040032410556031746
-0.03823639175384376,-1.2319014510530938e-05,0.023328227183484932,0.06156461893732869
-0.12737833791749187,-0.00012636918629613838,-0.0015397778913612118,0.12583856002613067
0.04283292070383972,8.690797525885742e-06,-0.008974056149811354,-0.05180697685365107
-0.19633147832743733,-0.001953454118432282,0.001844472977922967,0.1981759513053603
0.0421949336481065,-0.0007933269373869414,0.008391917646055253,-0.033803016002051246
-0.013943563128291692,-0.00012653322862482465,0.0002762670122530111,0.014219830140544704
-0.03146565044532463,-6.0487556822808435e-05,-0.025581288231249784,0.005884362214074844
0.005146831674293608,-0.0005679704371030337,-0.014122305403453453,-0.01926913707774706
-0.15330713477193722,7.338234173737243e-05,0.009017330079162,0.16232446485109922
0.18165079943911913,0.0003900904606960636,0.0034089002183859073,-0.17824189922073322
0.12623238746844284,0.0007794011185742703,-0.008831736285881414,-0.13506412375432425
-0.05965763945465834,-0.00017926321422663104,0.017232350855601878,0.07688999031026021
0.0924399580574106,-8.528582939119558e-05,-0.000601946991395415,-0.09304190504880602
